energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,0.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.8,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.2,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.7,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.6,0.0
9.7,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.1,0.0
10.2,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.7,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.6,0.0
11.7,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.1,0.0
12.2,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.6,0.0
12.7,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.1,0.0
13.2,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.6,0.0
13.7,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.1,0.0
14.2,0.0
14.3,6.118527649364662e-22
14.4,1.843352819793214e-21
14.5,3.0612329309403055e-21
14.6,4.265591374480557e-21
14.7,5.456526426516729e-21
14.8,6.6341363631516376e-21
14.9,7.798519460488081e-21
15.0,8.94977399462886e-21
15.1,1.0087998241676786e-20
15.2,1.1213290477734622e-20
15.3,1.2325748978905186e-20
15.4,1.3425472021291271e-20
15.5,1.4512557880995685e-20
15.6,1.5587104834121233e-20
15.7,1.6649211156770683e-20
15.8,1.7698975125046846e-20
15.9,1.8736495015052532e-20
16.0,1.976186910289052e-20
16.1,2.077519566466364e-20
16.2,2.177657297647467e-20
16.3,2.276609931442637e-20
16.4,2.3743872954621574e-20
16.5,2.4709992173163108e-20
16.6,2.566455524615375e-20
16.7,2.6607660449696283e-20
16.8,2.753940605989348e-20
16.9,2.8459890352848174e-20
17.0,2.936921160466319e-20
17.1,3.02674680914413e-20
17.2,3.115475808928526e-20
17.3,3.2031179874297934e-20
17.4,3.28968317225821e-20
17.5,3.375181191024051e-20
17.6,3.459621871337603e-20
17.7,3.543015040809139e-20
17.8,3.6253705270489476e-20
17.9,3.706698157667301e-20
18.0,3.7870077602744795e-20
18.1,3.866309162480768e-20
18.2,3.944612191896441e-20
18.3,4.021926676131781e-20
18.4,4.098262442797069e-20
18.5,4.1736293195025807e-20
18.6,4.2480371338585996e-20
18.7,4.321495713475402e-20
18.8,4.394014885963273e-20
