energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,7.663082650624648e-19
7.2,1.5294615135711431e-18
7.3,2.289378806016517e-18
7.4,3.0459792028890418e-18
7.5,3.799181764679194e-18
7.6,4.548905551877445e-18
7.7,5.295069624974255e-18
7.8,6.037593044460101e-18
7.9,6.776394870825442e-18
8.0,7.511394164560751e-18
8.1,8.24250998615651e-18
8.2,8.969661396103147e-18
8.3,9.692767454891186e-18
8.4,1.0411747223011053e-17
8.5,1.1126519760953231e-17
8.6,1.1837004129208205e-17
8.7,1.25431193882664e-17
8.8,1.3244784598618335e-17
8.9,1.3941918820754446e-17
9.0,1.463444111516521e-17
9.1,1.5322270542341092e-17
9.2,1.600532616277258e-17
9.3,1.6683527036950115e-17
9.4,1.735679222536418e-17
9.5,1.8025040788505237e-17
9.6,1.8688191786863758e-17
9.7,1.934616428093023e-17
9.8,1.9998877331195085e-17
9.9,2.0646249998148812e-17
10.0,2.1288201342281883e-17
10.1,2.1924650424084752e-17
10.2,2.2555516304047914e-17
10.3,2.3180718042661813e-17
10.4,2.3800174700416915e-17
10.5,2.441380533780371e-17
10.6,2.5021529015312658e-17
10.7,2.5623264793434213e-17
10.8,2.621893173265886e-17
10.9,2.680844889347706e-17
11.0,2.7391735336379284e-17
11.1,2.7968710121856e-17
11.2,2.8539292310397684e-17
11.3,2.910340096249479e-17
11.4,2.966095513863779e-17
11.5,3.021187389931717e-17
11.6,3.075607630502338e-17
11.7,3.1293481416246884e-17
11.8,3.182400829347817e-17
11.9,3.2347575997207683e-17
12.0,3.2864103587925914e-17
12.1,3.337351012612333e-17
12.2,3.387571467229039e-17
12.3,3.437063628691755e-17
12.4,3.48581940304953e-17
12.5,3.533830696351411e-17
12.6,3.581089414646443e-17
12.7,3.627587463983675e-17
12.8,3.673316750412151e-17
12.9,3.718269179980921e-17
13.0,3.76243665873903e-17
13.1,3.805811092735525e-17
13.2,3.848384388019453e-17
13.3,3.8901484506398606e-17
13.4,3.9310951866457967e-17
13.5,3.9712165020863054e-17
13.6,4.0105043030104346e-17
13.7,4.048950495467231e-17
13.8,4.086546985505741e-17
13.9,4.123285679175013e-17
14.0,4.159158482524092e-17
14.1,4.1941573016020275e-17
14.2,4.228274042457863e-17
14.3,4.2622732886091654e-17
14.4,4.2961567894107205e-17
14.5,4.3291167302091164e-17
14.6,4.361145141161248e-17
14.7,4.3922340524240114e-17
14.8,4.422375494154301e-17
14.9,4.451561496509012e-17
15.0,4.479784089645043e-17
15.1,4.507039602474095e-17
15.2,4.533341558927104e-17
15.3,4.5587077816898147e-17
15.4,4.583156093447973e-17
