energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,0.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.8,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.2,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.7,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.6,0.0
9.7,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.1,0.0
10.2,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.7,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.6,0.0
11.7,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.1,0.0
12.2,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.6,0.0
12.7,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.1,0.0
13.2,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.6,0.0
13.7,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.1,0.0
14.2,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.6,0.0
14.7,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.1,0.0
15.2,0.0
15.3,0.0
15.4,0.0
15.5,0.0
15.6,0.0
15.7,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.1,1.6362627048948534e-20
16.2,3.236189656476405e-20
16.3,4.800377148204982e-20
16.4,6.329421473541026e-20
16.5,7.82391892594497e-20
16.6,9.284465798877143e-20
16.7,1.0711658385797928e-19
16.8,1.2106092980167658e-19
16.9,1.3468365875446768e-19
17.0,1.479907336509569e-19
17.1,1.6098811742574754e-19
17.2,1.7368177301344296e-19
17.3,1.860776633486479e-19
17.4,1.981817513659658e-19
17.5,2.1000000000000001e-19
17.6,2.215383721853552e-19
17.7,2.328028308566344e-19
17.8,2.4379933894844223e-19
17.9,2.545338593953821e-19
18.0,2.650123551320575e-19
18.1,2.75240789093073e-19
18.2,2.8522512421303165e-19
18.3,2.94971323426538e-19
18.4,3.044853496681955e-19
18.5,3.137731658726078e-19
18.6,3.228407349743792e-19
18.7,3.3169401990811296e-19
18.8,3.403389836084136e-19
18.9,3.487815890098845e-19
19.0,3.570277990471293e-19
19.1,3.650835766547524e-19
19.2,3.7295488476735697e-19
19.3,3.8064768631954755e-19
19.4,3.881679442459276e-19
19.5,3.9552162148110063e-19
19.6,4.0271468095967103e-19
19.7,4.0975308561624212e-19
