energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,0.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.8,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.2,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.7,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.6,0.0
9.7,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.1,0.0
10.2,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.7,0.0
10.8,0.0
10.9,0.0
11.0,4.092386671148181e-23
11.1,2.200000000000044e-19
11.2,4.754917384278159e-19
11.3,7.1e-19
11.4,8.807584535692963e-19
11.5,1e-18
11.6,1.0903245566758873e-18
11.7,1.160800875047097e-18
11.8,1.2171149150803633e-18
11.9,1.2649526367424201e-18
12.0,1.3100000000000002e-18
12.1,1.3569340460262151e-18
12.2,1.4063961408196836e-18
12.3,1.4580187315854041e-18
12.4,1.5114342655283744e-18
12.5,1.5662751898535917e-18
12.6,1.6221739517660555e-18
12.7,1.6787629984707614e-18
12.8,1.735674777172708e-18
12.9,1.792541735076892e-18
13.0,1.848996319388313e-18
13.1,1.904670977311968e-18
13.2,1.959198156052854e-18
13.3,2.012210302815969e-18
13.4,2.063339864806311e-18
13.5,2.1122192892288777e-18
13.6,2.158481023288667e-18
13.7,2.201757514190676e-18
13.8,2.241681209139902e-18
13.9,2.2778845553413445e-18
14.0,2.31e-18
14.1,2.337762763037756e-18
14.2,2.361319155244057e-18
14.3,2.380918260125238e-18
14.4,2.3968091611876334e-18
14.5,2.4092409419375774e-18
14.6,2.418462685881404e-18
14.7,2.4247234765254485e-18
14.8,2.4282723973760448e-18
14.9,2.429358531939528e-18
15.0,2.428230963722232e-18
15.1,2.4251387762304916e-18
15.2,2.4203310529706405e-18
15.3,2.4140568774490142e-18
15.4,2.406565333171946e-18
15.5,2.398105503645771e-18
15.6,2.388926472376824e-18
15.7,2.3792773228714387e-18
15.8,2.36940713863595e-18
15.9,2.3595650031766923e-18
16.0,2.3500000000000002e-18
16.1,2.3409149018227625e-18
16.2,2.3323272382040894e-18
16.3,2.324208227913645e-18
16.4,2.3165290897210943e-18
16.5,2.309261042396101e-18
16.6,2.3023753047083303e-18
16.7,2.295843095427446e-18
16.8,2.2896356333231134e-18
16.9,2.2837241371649963e-18
17.0,2.27807982572276e-18
17.1,2.272673917766068e-18
17.2,2.2674776320645857e-18
17.3,2.2624621873879767e-18
