energy_eV,cross_section_cm2
13.9,1.6821515271569003e-19
14.0,1.6769357495881384e-19
14.1,1.6717422262595063e-19
14.2,1.666570464648961e-19
14.3,1.6614188009586645e-19
14.4,1.656285571390778e-19
14.5,1.6511691121474632e-19
14.6,1.646067759430881e-19
14.7,1.6409798494431936e-19
14.8,1.635903718386562e-19
14.9,1.630837702463148e-19
15.0,1.6257801378751126e-19
15.1,1.620729360824618e-19
15.2,1.6156837075138256e-19
15.3,1.610641514144896e-19
15.4,1.6056011169199913e-19
15.5,1.6005608520412732e-19
15.6,1.5955190557109028e-19
15.7,1.590474064131042e-19
15.8,1.5854242135038521e-19
15.9,1.580367840031494e-19
16.0,1.57530327991613e-19
16.1,1.5702293618819633e-19
16.2,1.5651468847413674e-19
16.3,1.5600571398287556e-19
16.4,1.5549614184785448e-19
16.5,1.549861012025148e-19
16.6,1.5447572118029815e-19
16.7,1.5396513091464595e-19
16.8,1.5345445953899973e-19
16.9,1.5294383618680093e-19
17.0,1.5243338999149108e-19
17.1,1.5192325008651164e-19
17.2,1.5141354560530418e-19
17.3,1.5090440568131008e-19
17.4,1.5039595944797087e-19
17.5,1.498883360387281e-19
17.6,1.4938166458702318e-19
17.7,1.4887607422629763e-19
17.8,1.4837169408999298e-19
17.9,1.4786865331155063e-19
18.0,1.4736708102441215e-19
18.1,1.4686709705888568e-19
18.2,1.4636878403274608e-19
18.3,1.4587221526063483e-19
18.4,1.4537746405719345e-19
18.5,1.4488460373706357e-19
18.6,1.443937076148866e-19
18.7,1.4390484900530414e-19
18.8,1.4341810122295762e-19
18.9,1.4293353758248867e-19
19.0,1.4245123139853876e-19
19.1,1.419712559857494e-19
19.2,1.4149368465876217e-19
19.3,1.4101859073221856e-19
19.4,1.4054604752076005e-19
19.5,1.4007612833902825e-19
19.6,1.3960890650166459e-19
19.7,1.3914445532331069e-19
19.8,1.3868284811860803e-19
19.9,1.382241582021981e-19
20.0,1.3776845888872247e-19
20.1,1.3731580421141667e-19
20.2,1.3686617107789228e-19
20.3,1.3641951711435495e-19
20.4,1.3597579994701032e-19
20.5,1.3553497720206397e-19
20.6,1.350970065057215e-19
20.7,1.3466184548418856e-19
20.8,1.3422945176367079e-19
20.9,1.3379978297037375e-19
21.0,1.3337279673050312e-19
21.1,1.3294845067026453e-19
21.2,1.325267024158635e-19
21.3,1.3210750959350575e-19
21.4,1.316908298293969e-19
21.5,1.312766207497425e-19
21.6,1.3086483998074824e-19
21.7,1.3045544514861968e-19
21.8,1.3004839387956245e-19
21.9,1.2964364379978224e-19
22.0,1.2924115253548457e-19
22.1,1.288408777128751e-19
22.2,1.2844277695815948e-19
22.3,1.2804680789754332e-19
22.4,1.2765292815723222e-19
22.5,1.2726109536343177e-19
22.6,1.2687126714234765e-19
22.7,1.2648340112018547e-19
