energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,0.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.8,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.2,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.7,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.6,0.0
9.7,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.1,0.0
10.2,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.7,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.6,0.0
11.7,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.1,0.0
12.2,0.0
12.3,0.0
12.4,1.5476743835087536e-21
12.5,3.2536052276564083e-21
12.6,5.000363219634047e-21
12.7,6.787775481477795e-21
12.8,8.615644009644319e-21
12.9,1.0483746794059786e-20
13.0,1.2391838929080099e-20
13.1,1.4339653712133797e-20
13.2,1.6326903727305014e-20
13.3,1.8353281912696846e-20
13.4,2.04184626076397e-20
13.5,2.2522102580482714e-20
13.6,2.4663842032461914e-20
13.7,2.6843305579607994e-20
13.8,2.9060103208818523e-20
13.9,3.131383120901739e-20
14.0,3.360407307600532e-20
14.1,3.593040039091953e-20
14.2,3.829237367140764e-20
14.3,4.0689543195037215e-20
14.4,4.3121449797148813e-20
14.5,4.5587625638385076e-20
14.6,4.808759494828476e-20
14.7,5.062087473863125e-20
14.8,5.3186975492355557e-20
14.9,5.57854018244979e-20
15.0,5.841565311742735e-20
15.1,6.107722413018555e-20
15.2,6.376960558272403e-20
15.3,6.649228471500198e-20
15.4,6.92447458225537e-20
15.5,7.202647076680032e-20
15.6,7.483693946453674e-20
15.7,7.767563035220487e-20
15.8,8.054202083079652e-20
15.9,8.343558768812441e-20
16.0,8.635580749972965e-20
16.1,8.930215701155295e-20
16.2,9.227411350197928e-20
16.3,9.5271155125225e-20
16.4,9.829276123635352e-20
16.5,1.0133841270002387e-19
16.6,1.0440759218046286e-19
16.7,1.074997844161526e-19
16.8,1.1061447647918245e-19
16.9,1.1375115801810775e-19
17.0,1.1690932148793233e-19
17.1,1.200884623637569e-19
17.2,1.2328807934365595e-19
17.3,1.2650767453752472e-19
17.4,1.2974675364123995e-19
17.5,1.3300482610404009e-19
17.6,1.3628140527853465e-19
17.7,1.3957600856474319e-19
17.8,1.4288815754100639e-19
17.9,1.4621737808507778e-19
