energy_eV,cross_section_cm2
17.5,9.273693303185718e-18
17.6,9.362723743286335e-18
17.7,9.451467875245203e-18
17.8,9.540171099189547e-18
17.9,9.629078815246579e-18
18.0,9.71843642354351e-18
18.1,9.808430971151285e-18
18.2,9.89901609291573e-18
18.3,9.990087070626399e-18
18.4,1.0081539186072844e-17
18.5,1.0173267721044617e-17
18.6,1.0265167957331272e-17
18.7,1.0357135176722355e-17
18.8,1.0449064661007433e-17
18.9,1.0540851691976046e-17
19.0,1.063239155141775e-17
19.1,1.07235795211221e-17
19.2,1.0814310882878641e-17
19.3,1.090448091847694e-17
19.4,1.0993984909706535e-17
19.5,1.1082718138356982e-17
19.6,1.117057588621784e-17
19.7,1.1257453435078654e-17
19.8,1.1343246066728985e-17
19.9,1.142784906295838e-17
20.0,1.151115770555639e-17
20.1,1.1593085958802728e-17
20.2,1.1673622516937748e-17
20.3,1.1752774756691948e-17
20.4,1.1830550054795841e-17
20.5,1.1906955787979937e-17
20.6,1.198199933297474e-17
20.7,1.2055688066510756e-17
20.8,1.2128029365318496e-17
20.9,1.219903060612847e-17
21.0,1.226869916567118e-17
21.1,1.2337042420677138e-17
21.2,1.2404067747876847e-17
21.3,1.2469782524000819e-17
21.4,1.253419412577956e-17
21.5,1.2597309929943575e-17
21.6,1.2659137313223377e-17
21.7,1.2719683652349471e-17
21.8,1.2778956324052362e-17
21.9,1.2836962705062563e-17
22.0,1.2893710172110575e-17
22.1,1.2949206101926915e-17
22.2,1.300345787124208e-17
22.3,1.3056472856786585e-17
22.4,1.3108258435290932e-17
22.5,1.3158821983485636e-17
22.6,1.3208170878101201e-17
22.7,1.3256312495868133e-17
22.8,1.3303254213516941e-17
22.9,1.3349003407778126e-17
23.0,1.3393567455382211e-17
23.1,1.3436953733059692e-17
23.2,1.3479169617541081e-17
23.3,1.3520222485556877e-17
23.4,1.3560119713837596e-17
23.5,1.359886867911375e-17
23.6,1.3636476758115835e-17
23.7,1.3672951327574373e-17
23.8,1.3708299764219854e-17
23.9,1.3742529444782799e-17
24.0,1.377564774599371e-17
24.1,1.3807666056210714e-17
24.2,1.3838611810302401e-17
24.3,1.3868516454764983e-17
24.4,1.3897411436094663e-17
24.5,1.3925328200787656e-17
24.6,1.3952298195340175e-17
24.7,1.3978352866248414e-17
24.8,1.4003523660008597e-17
24.9,1.4027842023116928e-17
25.0,1.4051339402069615e-17
25.1,1.407404724336286e-17
25.2,1.4095996993492886e-17
