energy_eV,cross_section_cm2
25.5,4.1343284089367086e-18
25.6,4.1384013069858034e-18
25.7,4.1422274805299775e-18
25.8,4.145814445315437e-18
25.9,4.149169717088393e-18
26.0,4.152300811595059e-18
26.1,4.1552152445816425e-18
26.2,4.157920531794357e-18
26.3,4.16042418897941e-18
26.4,4.162733731883014e-18
26.5,4.1648566762513785e-18
26.6,4.166800537830716e-18
26.7,4.168572832367235e-18
26.8,4.1701810756071474e-18
26.9,4.1716327832966625e-18
27.0,4.172935471181992e-18
27.1,4.174096655009347e-18
27.2,4.175123850524936e-18
27.3,4.176024573474972e-18
27.4,4.1768063396056645e-18
27.5,4.177476664663223e-18
27.6,4.178043064393861e-18
27.7,4.1785130545437854e-18
27.8,4.1788941508592096e-18
27.9,4.1791938690863425e-18
28.0,4.179419724971397e-18
28.1,4.1795792342605804e-18
28.2,4.1796799127001054e-18
28.3,4.179729276036183e-18
28.4,4.179734840015024e-18
28.5,4.179704120382836e-18
28.6,4.179644632885832e-18
28.7,4.179563893270224e-18
28.8,4.179469417282219e-18
28.9,4.179368720668029e-18
29.0,4.179269319173867e-18
29.1,4.17917872854594e-18
29.2,4.1791044645304615e-18
29.3,4.17905404287364e-18
29.4,4.179034979321687e-18
29.5,4.179054789620813e-18
29.6,4.179120989517229e-18
29.7,4.179241094757145e-18
29.8,4.179422621086772e-18
29.9,4.17967308425232e-18
30.0,4.18e-18
30.1,4.180409764709456e-18
30.2,4.180904297294064e-18
30.3,4.1814843973006334e-18
30.4,4.1821508642759736e-18
30.5,4.182904497766895e-18
30.6,4.1837460973202055e-18
30.7,4.184676462482717e-18
30.8,4.1856963928012365e-18
30.9,4.186806687822574e-18
31.0,4.18800814709354e-18
31.1,4.1893015701609436e-18
31.2,4.190687756571593e-18
31.3,4.192167505872301e-18
31.4,4.1937416176098734e-18
31.5,4.195410891331122e-18
31.6,4.1971761265828546e-18
31.7,4.199038122911883e-18
31.8,4.200997679865013e-18
31.9,4.203055596989057e-18
32.0,4.205212673830825e-18
32.1,4.207469709937125e-18
32.2,4.209827504854766e-18
32.3,4.212286858130559e-18
32.4,4.2148485693113124e-18
32.5,4.217513437943835e-18
32.6,4.2202822635749384e-18
32.7,4.223155845751432e-18
32.8,4.2261349840201225e-18
32.9,4.229220477927823e-18
33.0,4.2324131270213396e-18
33.1,4.235713730847484e-18
33.2,4.239123088953064e-18
33.3,4.242642000884891e-18
33.4,4.246271266189774e-18
33.5,4.250011684414522e-18
33.6,4.253864055105945e-18
33.7,4.2578291778108515e-18
33.8,4.261907852076051e-18
33.9,4.266100877448353e-18
34.0,4.270409053474569e-18
34.1,4.274833179701507e-18
34.2,4.279374055675976e-18
34.3,4.284032480944787e-18
34.4,4.288809255054747e-18
34.5,4.2937051775526675e-18
34.6,4.298721047985357e-18
34.7,4.303857665899626e-18
34.8,4.309115830842284e-18
34.9,4.314496342360138e-18
35.0,4.320000000000001e-18
35.1,4.325627204395304e-18
35.2,4.3313767605259745e-18
35.3,4.337247074458567e-18
35.4,4.343236552259629e-18
35.5,4.349343599995714e-18
35.6,4.355566623733374e-18
35.7,4.361904029539158e-18
35.8,4.368354223479621e-18
35.9,4.374915611621311e-18
36.0,4.381586600030782e-18
36.1,4.388365594774584e-18
36.2,4.395251001919269e-18
36.3,4.402241227531389e-18
36.4,4.409334677677494e-18
