energy_eV,cross_section_cm2
1.0,0.0
1.1,0.0
1.2,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,0.0
3.9,0.0
4.0,0.0
4.1,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6,0.0
4.7,0.0
4.8,0.0
4.9,0.0
5.0,0.0
5.1,0.0
5.2,0.0
5.3,0.0
5.4,0.0
5.5,0.0
5.6,0.0
5.7,0.0
5.8,0.0
5.9,0.0
6.0,0.0
6.1,0.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,0.0
6.6,0.0
6.7,0.0
6.8,0.0
6.9,0.0
7.0,0.0
7.1,0.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.8,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.2,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.7,0.0
8.8,0.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.6,0.0
9.7,0.0
9.8,0.0
9.9,0.0
10.0,0.0
10.1,0.0
10.2,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.7,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,0.0
11.5,0.0
11.6,0.0
11.7,0.0
11.8,0.0
11.9,0.0
12.0,0.0
12.1,0.0
12.2,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.6,0.0
12.7,0.0
12.8,0.0
12.9,0.0
13.0,0.0
13.1,0.0
13.2,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.6,0.0
13.7,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.1,0.0
14.2,0.0
14.3,1.0224595276126625e-20
14.4,3.080403916365318e-20
14.5,5.1155881869824736e-20
14.6,7.128176567434353e-20
14.7,9.118333285691085e-20
14.8,1.1086222569722897e-19
14.9,1.3032008647499977e-19
15.0,1.4955855746992525e-19
15.1,1.6857928096170756e-19
15.2,1.8738389923004808e-19
15.3,2.05974054554649e-19
15.4,2.2435138921521226e-19
15.5,2.4251754549143984e-19
15.6,2.6047416566303386e-19
15.7,2.7822289200969573e-19
15.8,2.957653668111277e-19
15.9,3.131032323470317e-19
16.0,3.302381308971095e-19
16.1,3.471717047410635e-19
16.2,3.639055961585953e-19
16.3,3.8044144742940623e-19
16.4,3.9678090083319873e-19
16.5,4.1292559864967532e-19
16.6,4.288771831585375e-19
16.7,4.446372966394871e-19
16.8,4.602075813722254e-19
16.9,4.755896796364549e-19
17.0,4.907852337118783e-19
17.1,5.057958858781967e-19
17.2,5.206232784151118e-19
17.3,5.352690536023263e-19
17.4,5.497348537195418e-19
17.5,5.640223210464595e-19
17.6,5.781330978627825e-19
17.7,5.920688264482116e-19
17.8,6.058311490824502e-19
17.9,6.194217080451988e-19
18.0,6.328421456161598e-19
18.1,6.460941040750355e-19
18.2,6.591792257015273e-19
18.3,6.720991527753375e-19
18.4,6.848555275761681e-19
18.5,6.974499923837205e-19
18.6,7.09884189477697e-19
18.7,7.221597611377993e-19
18.8,7.342783496437301e-19
18.9,7.462415972751904e-19
